"Conta_Total","Gorjeta","Genero","Fumante","Dia","Horario","Tamanho_Mesa","Avaliacao_Servico","Possui_Criancas","Percentual_Esperado_Gorjeta"
33.57,4.64,"Masculino","Sim","Dom","Jantar",4,5,"Nao",0.1073
14.53,2.82,"Masculino","Sim","Dom","Jantar",4,4,"Nao",0.2109
35.78,4.49,"Masculino","Nao","Dom","Jantar",2,3,"Nao",0.1271
25.63,4.12,"Masculino","Sim","Qui","Jantar",3,4,"Nao",0.1544
19.17,3.87,"Masculino","Sim","Dom","Jantar",2,3,"Nao",0.2041
23.08,4.59,"Feminino","Nao","Sex","Jantar",2,3,"Sim",0.1714
12.1,3.19,"Feminino","Nao","Sab","Almoco",4,4,"Nao",0.2406
16.04,1.05,"Masculino","Sim","Dom","Jantar",2,4,"Nao",0.1111
13.17,2.11,"Masculino","Sim","Sex","Jantar",5,3,"Nao",0.1542
24.04,3.98,"Masculino","Sim","Sab","Jantar",2,4,"Nao",0.1763
16.77,3.58,"Feminino","Nao","Qui","Almoco",2,3,"Sim",0.2405
51.68,8.63,"Masculino","Nao","Sab","Jantar",2,3,"Nao",0.1525
21.24,5.17,"Masculino","Nao","Dom","Jantar",2,5,"Sim",0.2095
36.07,5.2,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.1498
16.25,3.39,"Feminino","Nao","Sab","Jantar",2,3,"Nao",0.1955
11.58,1.49,"Feminino","Nao","Dom","Jantar",1,4,"Nao",0.1288
7.96,0.5,"Masculino","Sim","Dom","Jantar",3,4,"Sim",0.1675
50.24,12.97,"Feminino","Nao","Qui","Almoco",2,5,"Nao",0.1971
26.13,4.13,"Feminino","Nao","Qui","Jantar",4,4,"Nao",0.1588
8.03,1.23,"Masculino","Sim","Sab","Jantar",2,4,"Nao",0.2024
11.76,2.61,"Masculino","Nao","Sab","Jantar",3,3,"Nao",0.2235
15.04,2.44,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.1739
17.4,4.01,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.2484
19.33,2.29,"Masculino","Nao","Dom","Jantar",4,2,"Nao",0.1061
41.47,12.04,"Feminino","Sim","Sab","Jantar",3,5,"Nao",0.2399
18.66,3.78,"Feminino","Nao","Dom","Jantar",2,1,"Sim",0.2441
25.17,4.33,"Feminino","Nao","Sab","Almoco",2,5,"Nao",0.1391
105.62,30.33,"Masculino","Nao","Qui","Jantar",2,5,"Nao",0.2333
21.26,2.8,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.1185
16.69,1.91,"Masculino","Sim","Sab","Jantar",3,5,"Sim",0.1254
15.23,3.79,"Masculino","Nao","Sab","Jantar",4,4,"Nao",0.2343
13.39,1.59,"Masculino","Nao","Qui","Almoco",3,3,"Nao",0.1337
45.88,9.72,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.1992
20.5,4.43,"Feminino","Nao","Sab","Jantar",5,5,"Nao",0.2143
38.07,5.36,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.1485
21.55,3.27,"Masculino","Nao","Qui","Jantar",3,3,"Nao",0.1518
20.18,2.83,"Masculino","Nao","Qui","Jantar",4,1,"Nao",0.1904
7.84,2.47,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.2421
16.07,1.85,"Masculino","Nao","Qui","Jantar",2,5,"Nao",0.1058
30.36,7.49,"Masculino","Nao","Sab","Almoco",2,4,"Nao",0.2384
15.23,4.83,"Masculino","Nao","Sex","Almoco",5,4,"Nao",0.2458
43.59,7.76,"Masculino","Nao","Dom","Jantar",2,2,"Nao",0.1775
26.69,6.01,"Feminino","Nao","Sex","Jantar",2,5,"Nao",0.204
20.28,4.87,"Masculino","Nao","Sex","Jantar",2,4,"Nao",0.1563
17.3,3.9,"Masculino","Sim","Sab","Jantar",2,3,"Nao",0.2297
35.76,7.85,"Feminino","Sim","Dom","Almoco",2,4,"Nao",0.2224
26.57,4.65,"Feminino","Sim","Sab","Jantar",2,3,"Nao",0.1812
15.92,4.18,"Masculino","Nao","Sab","Jantar",6,1,"Nao",0.2343
12.75,1.77,"Feminino","Sim","Sab","Jantar",2,5,"Nao",0.1569
9.72,1.49,"Masculino","Sim","Sab","Jantar",6,3,"Nao",0.106
31.56,7.47,"Masculino","Nao","Sab","Jantar",3,4,"Nao",0.2328
14.33,3.34,"Masculino","Nao","Sab","Jantar",3,3,"Nao",0.2361
29.23,3.08,"Masculino","Nao","Dom","Jantar",2,4,"Nao",0.1148
9.96,0.76,"Feminino","Nao","Sab","Jantar",2,4,"Nao",0.1046
15.36,2.55,"Masculino","Sim","Sab","Jantar",2,4,"Sim",0.144
13.89,3.83,"Feminino","Sim","Dom","Almoco",2,5,"Nao",0.2162
16.66,3.05,"Feminino","Sim","Dom","Almoco",2,1,"Nao",0.2171
35.02,6.84,"Feminino","Nao","Qui","Jantar",2,4,"Nao",0.2063
16.85,3.36,"Feminino","Nao","Qui","Jantar",5,3,"Nao",0.2114
29.25,7.08,"Masculino","Sim","Dom","Jantar",2,3,"Nao",0.2414
17.39,3.21,"Masculino","Sim","Sab","Jantar",6,5,"Nao",0.1506
23.7,4.33,"Feminino","Nao","Sex","Jantar",2,4,"Nao",0.1765
20.03,1.61,"Feminino","Nao","Sab","Jantar",4,3,"Nao",0.1065
20.86,2.3,"Masculino","Sim","Qui","Jantar",2,4,"Sim",0.1191
20.8,2.95,"Masculino","Nao","Sab","Jantar",3,4,"Nao",0.1138
33.71,6.74,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.2083
15.31,2.65,"Masculino","Nao","Sex","Jantar",2,4,"Nao",0.1711
19.79,2.83,"Masculino","Nao","Sab","Jantar",2,2,"Nao",0.1486
38.31,5.23,"Feminino","Sim","Sex","Jantar",2,2,"Nao",0.1329
20.19,5.14,"Feminino","Sim","Dom","Almoco",4,5,"Nao",0.2021
24,4.39,"Masculino","Sim","Qui","Jantar",2,4,"Nao",0.1905
17.77,4.29,"Feminino","Nao","Dom","Jantar",2,3,"Nao",0.2399
25.93,4.93,"Masculino","Sim","Sab","Jantar",2,4,"Nao",0.1874
15.78,1.36,"Masculino","Nao","Sab","Almoco",3,1,"Nao",0.1049
14.79,2.31,"Masculino","Nao","Sab","Jantar",5,4,"Nao",0.1551
15.36,2.04,"Masculino","Nao","Sab","Jantar",3,3,"Nao",0.1348
28.52,6.25,"Masculino","Nao","Sex","Jantar",1,5,"Nao",0.1721
20.1,4.66,"Masculino","Nao","Dom","Almoco",3,5,"Nao",0.1978
10.8,2.29,"Masculino","Nao","Dom","Almoco",2,4,"Nao",0.1886
15.79,3.11,"Masculino","Nao","Qui","Jantar",2,4,"Sim",0.1631
13.08,2.45,"Feminino","Nao","Sab","Jantar",2,5,"Nao",0.1415
41.64,6.8,"Masculino","Sim","Dom","Jantar",4,4,"Nao",0.1715
26.09,5.57,"Masculino","Nao","Sab","Almoco",2,4,"Nao",0.1907
17.63,3.06,"Masculino","Sim","Sex","Almoco",3,4,"Nao",0.1978
11.82,3.07,"Masculino","Nao","Sab","Almoco",2,4,"Nao",0.2486
34.7,6.36,"Masculino","Nao","Sab","Jantar",2,3,"Sim",0.166
19.83,1.54,"Feminino","Sim","Sex","Almoco",2,3,"Nao",0.1094
22.54,7.55,"Masculino","Sim","Sab","Almoco",5,5,"Nao",0.2122
9.24,2.89,"Masculino","Nao","Sab","Jantar",2,5,"Nao",0.1494
21.49,4.73,"Masculino","Nao","Qui","Almoco",3,5,"Nao",0.2131
7.05,2.13,"Masculino","Nao","Sab","Almoco",2,3,"Nao",0.2169
21.63,4.66,"Masculino","Sim","Dom","Jantar",4,4,"Nao",0.2445
27.44,6.17,"Masculino","Nao","Qui","Jantar",1,5,"Sim",0.1608
27.36,5.44,"Feminino","Nao","Sab","Jantar",2,5,"Nao",0.135
15.49,1.16,"Masculino","Sim","Sex","Almoco",3,4,"Nao",0.1003
14.98,2.61,"Masculino","Nao","Sab","Jantar",2,5,"Nao",0.1995
23.3,6.07,"Masculino","Nao","Sab","Jantar",2,3,"Sim",0.243
8.94,1.98,"Masculino","Sim","Dom","Jantar",2,5,"Sim",0.1677
23.34,4.54,"Masculino","Sim","Dom","Almoco",3,4,"Nao",0.1795
19.87,3.61,"Masculino","Nao","Dom","Jantar",5,1,"Nao",0.2225
13.07,2.33,"Masculino","Nao","Sex","Almoco",2,4,"Nao",0.1814
16.43,3.53,"Feminino","Sim","Sab","Jantar",4,4,"Nao",0.1803
10.58,1.72,"Masculino","Nao","Dom","Almoco",5,4,"Nao",0.2057
42.47,7.01,"Masculino","Nao","Sex","Jantar",2,5,"Sim",0.1544
19.82,2.23,"Masculino","Sim","Sex","Almoco",2,4,"Nao",0.1243
36.84,6.95,"Masculino","Sim","Sex","Jantar",3,3,"Nao",0.1703
15.16,3.23,"Masculino","Nao","Dom","Jantar",4,4,"Nao",0.1626
24,5.28,"Masculino","Sim","Sab","Jantar",3,3,"Sim",0.225
30.48,5.85,"Feminino","Nao","Qui","Almoco",2,4,"Nao",0.177
18.46,3.84,"Masculino","Sim","Sab","Jantar",4,5,"Nao",0.2038
11.86,2.94,"Feminino","Nao","Sab","Almoco",1,3,"Nao",0.2371
32.82,4.2,"Masculino","Nao","Qui","Almoco",3,5,"Nao",0.1261
12.24,2.87,"Masculino","Nao","Sex","Jantar",5,5,"Nao",0.1269
20,3.34,"Feminino","Sim","Qui","Jantar",5,4,"Nao",0.1575
14.19,2.44,"Masculino","Sim","Sex","Jantar",2,2,"Nao",0.2089
30.16,9.1,"Feminino","Nao","Qui","Jantar",2,4,"Nao",0.2407
32.59,5.09,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.1797
11.7,2.99,"Feminino","Sim","Sab","Jantar",2,3,"Nao",0.2051
17.33,3.08,"Feminino","Sim","Sab","Jantar",4,4,"Nao",0.1719
5.57,1.07,"Feminino","Nao","Dom","Almoco",2,3,"Nao",0.1404
8.6,1.61,"Masculino","Nao","Sab","Jantar",2,3,"Nao",0.2495
27.02,6.31,"Masculino","Nao","Sab","Jantar",2,4,"Sim",0.2448
12.1,2.43,"Feminino","Sim","Qui","Jantar",4,5,"Sim",0.1514
17.23,3.19,"Masculino","Nao","Sab","Jantar",3,2,"Nao",0.176
19.97,2.84,"Masculino","Sim","Sex","Almoco",2,2,"Nao",0.1652
27.63,7.07,"Feminino","Sim","Sex","Almoco",4,3,"Sim",0.2159
13.38,3.81,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.2299
43.62,5.44,"Feminino","Sim","Qui","Jantar",2,5,"Nao",0.1057
24.15,2.29,"Feminino","Nao","Dom","Jantar",4,4,"Sim",0.1053
25.05,5.54,"Feminino","Nao","Sex","Jantar",2,5,"Nao",0.1997
10.94,0.5,"Feminino","Nao","Sab","Jantar",2,4,"Sim",0.1113
16.46,2.12,"Masculino","Nao","Sab","Almoco",4,1,"Nao",0.1615
14.17,2,"Masculino","Sim","Sab","Jantar",2,3,"Sim",0.1501
22.55,5.63,"Masculino","Nao","Qui","Almoco",2,5,"Nao",0.1902
29.1,6.19,"Feminino","Sim","Dom","Jantar",5,5,"Nao",0.1711
42.8,8.03,"Masculino","Sim","Sab","Almoco",2,2,"Sim",0.1693
10.11,3.06,"Masculino","Nao","Qui","Almoco",2,4,"Nao",0.246
33.83,3.64,"Feminino","Nao","Qui","Jantar",2,2,"Nao",0.1283
18.42,4.46,"Masculino","Sim","Sex","Jantar",2,4,"Nao",0.231
21.88,3.9,"Masculino","Nao","Qui","Jantar",4,5,"Nao",0.1274
22.15,3.57,"Feminino","Sim","Qui","Jantar",2,5,"Nao",0.1253
9.73,0.98,"Masculino","Nao","Dom","Jantar",2,4,"Sim",0.1187
15.61,4.96,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.2219
17.75,1.65,"Masculino","Nao","Dom","Jantar",5,5,"Sim",0.108
20.27,4.25,"Masculino","Nao","Dom","Almoco",2,4,"Nao",0.2101
28.77,6.92,"Masculino","Nao","Qui","Jantar",2,3,"Nao",0.2225
32.04,5.05,"Masculino","Sim","Dom","Jantar",2,5,"Nao",0.1514
13.29,1.26,"Masculino","Sim","Sex","Almoco",3,5,"Nao",0.1023
13.1,0.5,"Masculino","Nao","Sab","Jantar",2,2,"Sim",0.1015
46.77,12.11,"Masculino","Sim","Qui","Jantar",2,5,"Nao",0.2078
11.65,1.13,"Masculino","Sim","Sab","Jantar",3,4,"Nao",0.1651
16.26,3.67,"Feminino","Sim","Sab","Almoco",6,5,"Nao",0.212
7.69,0.5,"Masculino","Sim","Qui","Jantar",2,4,"Nao",0.1403
20.43,5.16,"Masculino","Nao","Sab","Jantar",4,4,"Nao",0.2128
17.85,4.66,"Feminino","Nao","Sab","Jantar",5,4,"Nao",0.2307
19.4,3.98,"Masculino","Sim","Qui","Almoco",2,3,"Nao",0.2051
5,1.15,"Masculino","Nao","Sex","Almoco",3,4,"Nao",0.2015
59.5,12.74,"Masculino","Nao","Sab","Jantar",4,3,"Nao",0.1997
39.54,8.84,"Masculino","Nao","Sab","Jantar",2,3,"Nao",0.2333
26.68,4.2,"Masculino","Sim","Dom","Jantar",2,2,"Sim",0.1481
19.4,6.24,"Masculino","Nao","Sab","Jantar",4,5,"Nao",0.216
17.29,4.06,"Feminino","Nao","Sex","Jantar",2,4,"Nao",0.1804
14.36,4.62,"Masculino","Nao","Sab","Almoco",2,5,"Nao",0.196
23.17,3.54,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.1615
10.76,3.8,"Masculino","Sim","Sab","Jantar",2,5,"Sim",0.2399
13.02,2.86,"Masculino","Sim","Dom","Almoco",2,4,"Sim",0.1761
15.93,2.85,"Feminino","Sim","Dom","Jantar",2,3,"Nao",0.2055
29.33,6.3,"Masculino","Nao","Dom","Jantar",5,4,"Nao",0.2019
41.73,10.24,"Masculino","Nao","Sex","Almoco",5,4,"Nao",0.245
7.7,0.5,"Masculino","Nao","Sab","Jantar",3,5,"Nao",0.1821
12.5,1.84,"Masculino","Nao","Dom","Jantar",2,4,"Nao",0.1345
46.21,11.87,"Feminino","Nao","Qui","Jantar",4,5,"Nao",0.2201
21.31,4.13,"Feminino","Sim","Dom","Jantar",2,5,"Nao",0.1482
26.3,2.21,"Masculino","Nao","Dom","Jantar",2,4,"Nao",0.1036
8.77,2.44,"Feminino","Nao","Sab","Jantar",4,3,"Sim",0.2389
32.15,7.24,"Masculino","Nao","Dom","Jantar",2,5,"Nao",0.2143
22.77,4.79,"Masculino","Sim","Sab","Jantar",2,4,"Nao",0.1814
34.53,6.27,"Feminino","Nao","Sex","Jantar",3,2,"Nao",0.1884
22.42,4.05,"Feminino","Nao","Dom","Almoco",5,3,"Nao",0.1613
17.45,2.21,"Feminino","Nao","Dom","Jantar",2,3,"Nao",0.1112
16.03,3.62,"Feminino","Nao","Dom","Jantar",3,2,"Nao",0.2347
9.03,1.57,"Masculino","Sim","Qui","Jantar",2,5,"Nao",0.1659
35.06,8.46,"Masculino","Sim","Dom","Jantar",2,3,"Nao",0.2125
35.41,4.68,"Masculino","Nao","Sex","Jantar",2,4,"Sim",0.1073
29.04,6.03,"Feminino","Nao","Sab","Jantar",2,4,"Nao",0.1797
16.45,3.33,"Masculino","Sim","Qui","Jantar",2,1,"Nao",0.2402
13.95,2.51,"Feminino","Nao","Sab","Jantar",3,4,"Sim",0.1957
22.61,6.77,"Masculino","Sim","Qui","Jantar",3,5,"Nao",0.2264
10.71,1.69,"Masculino","Sim","Dom","Almoco",3,4,"Sim",0.2038
22.93,3.59,"Masculino","Sim","Qui","Jantar",5,3,"Nao",0.1397
35.86,5.96,"Masculino","Nao","Qui","Almoco",2,3,"Nao",0.1591
31.66,4,"Masculino","Nao","Qui","Almoco",2,4,"Nao",0.1523
10.64,1.4,"Masculino","Nao","Qui","Jantar",3,1,"Nao",0.1807
20.93,5.9,"Masculino","Nao","Dom","Almoco",4,3,"Nao",0.2326
33.96,4.16,"Masculino","Sim","Sab","Jantar",2,3,"Sim",0.1158
34.68,5.55,"Masculino","Nao","Sab","Almoco",2,3,"Nao",0.163
29.4,4.68,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.1581
16.78,1.95,"Masculino","Sim","Dom","Almoco",2,1,"Nao",0.1476
25.1,5.93,"Feminino","Nao","Sex","Jantar",4,5,"Nao",0.2285
19.75,3.89,"Feminino","Nao","Sab","Almoco",2,5,"Nao",0.1309
13.42,1.3,"Masculino","Sim","Dom","Jantar",2,4,"Nao",0.1067
12.93,1.8,"Feminino","Nao","Dom","Jantar",2,4,"Nao",0.1565
11.69,1.92,"Masculino","Sim","Qui","Jantar",2,1,"Nao",0.1787
15.7,3.61,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.2074
9.58,1.71,"Masculino","Sim","Sex","Jantar",3,4,"Nao",0.2425
28.59,4.94,"Feminino","Nao","Dom","Jantar",2,4,"Nao",0.1638
17.81,4.26,"Feminino","Nao","Dom","Jantar",2,3,"Nao",0.2447
47.37,6.88,"Masculino","Nao","Sab","Jantar",2,3,"Nao",0.1581
66.71,11.23,"Feminino","Sim","Sab","Jantar",2,3,"Nao",0.1603
37.46,6.85,"Masculino","Nao","Sab","Jantar",2,3,"Nao",0.1651
17.54,3.22,"Feminino","Nao","Qui","Jantar",4,4,"Sim",0.1732
24.45,2.88,"Masculino","Nao","Dom","Jantar",4,4,"Nao",0.1055
21.43,3.41,"Masculino","Nao","Sex","Jantar",2,5,"Nao",0.1671
29.76,5.62,"Feminino","Nao","Dom","Jantar",2,3,"Nao",0.1928
32.03,3.53,"Masculino","Nao","Qui","Jantar",2,4,"Nao",0.1151
10.06,1.58,"Masculino","Sim","Qui","Almoco",3,4,"Nao",0.1398
11.4,2.39,"Feminino","Sim","Dom","Jantar",5,4,"Sim",0.2128
29.09,3.98,"Masculino","Nao","Sab","Jantar",2,2,"Nao",0.1375
18.14,1.16,"Masculino","Sim","Sex","Jantar",2,4,"Nao",0.1301
42.22,7.33,"Feminino","Nao","Qui","Almoco",4,3,"Nao",0.1758
12.83,2.21,"Masculino","Sim","Sab","Jantar",2,4,"Nao",0.1379
7.5,0.67,"Masculino","Sim","Qui","Jantar",4,3,"Nao",0.1886
39.6,9.14,"Feminino","Nao","Dom","Almoco",2,5,"Nao",0.1925
16.49,3.47,"Masculino","Sim","Dom","Jantar",2,4,"Nao",0.2082
26.81,5.69,"Masculino","Nao","Sab","Jantar",5,5,"Nao",0.1813
18.35,2.57,"Masculino","Nao","Sab","Almoco",2,2,"Sim",0.1271
27.44,7.66,"Masculino","Nao","Sab","Jantar",2,5,"Nao",0.2313
14.05,3.14,"Masculino","Sim","Sab","Jantar",3,4,"Sim",0.2438
19.22,4.17,"Feminino","Sim","Qui","Jantar",1,3,"Sim",0.2195
17.59,3.48,"Masculino","Nao","Sab","Jantar",3,5,"Nao",0.2162
14.95,2.4,"Feminino","Nao","Sab","Almoco",2,4,"Sim",0.1682
45.34,7.8,"Masculino","Nao","Dom","Almoco",2,2,"Nao",0.1706
13.95,1.83,"Masculino","Nao","Sab","Jantar",3,2,"Nao",0.1191
19.92,1.96,"Masculino","Sim","Sex","Jantar",2,4,"Sim",0.1055
37.38,3.53,"Masculino","Nao","Qui","Jantar",2,4,"Nao",0.1033
15.71,2.9,"Masculino","Nao","Qui","Almoco",2,3,"Nao",0.2258
12.76,2.76,"Masculino","Sim","Qui","Jantar",3,3,"Sim",0.2432
17.11,5.06,"Masculino","Nao","Sex","Jantar",3,5,"Nao",0.1938
30.94,5.74,"Feminino","Nao","Dom","Almoco",2,4,"Nao",0.2042
10.95,1.65,"Masculino","Sim","Qui","Almoco",4,2,"Nao",0.1726
8.74,1.11,"Masculino","Sim","Qui","Almoco",2,3,"Nao",0.1364
33.24,6.4,"Masculino","Sim","Qui","Jantar",4,5,"Nao",0.1761
12.39,0.84,"Feminino","Nao","Sab","Jantar",3,4,"Nao",0.117
42.35,4.98,"Masculino","Sim","Dom","Almoco",2,2,"Sim",0.1075
16.95,1.84,"Masculino","Sim","Sab","Almoco",2,4,"Sim",0.1773
64.92,7.8,"Masculino","Sim","Dom","Jantar",2,4,"Nao",0.1185
16.33,2.93,"Masculino","Nao","Sab","Jantar",2,5,"Sim",0.1113
19.58,3.04,"Feminino","Sim","Qui","Jantar",3,4,"Nao",0.117
23.25,6.26,"Masculino","Sim","Dom","Jantar",2,5,"Nao",0.1912
23.5,3.29,"Masculino","Nao","Qui","Jantar",2,3,"Nao",0.115
28.11,4.51,"Masculino","Nao","Qui","Jantar",2,1,"Sim",0.2384
39.57,6.77,"Masculino","Nao","Dom","Jantar",2,3,"Nao",0.164
24.56,5.33,"Masculino","Nao","Qui","Jantar",4,5,"Nao",0.1985
17.66,3.13,"Feminino","Nao","Sab","Jantar",2,3,"Nao",0.1513
12.38,0.97,"Feminino","Nao","Dom","Jantar",2,3,"Sim",0.1547
24.88,5.75,"Masculino","Sim","Sab","Jantar",4,4,"Nao",0.2352
31.3,3.65,"Masculino","Nao","Qui","Almoco",6,3,"Nao",0.1148
31.79,8.92,"Masculino","Nao","Qui","Jantar",3,5,"Nao",0.2436
23.12,5.88,"Masculino","Nao","Dom","Jantar",2,5,"Nao",0.2053
23.95,6.49,"Masculino","Nao","Sab","Jantar",2,2,"Nao",0.2427
17.51,4.41,"Masculino","Sim","Qui","Jantar",2,4,"Nao",0.2009
26.39,8.18,"Masculino","Nao","Dom","Almoco",2,5,"Nao",0.2265
31.75,5.95,"Masculino","Nao","Sab","Jantar",2,3,"Nao",0.2144
44.8,9.14,"Masculino","Sim","Sab","Jantar",3,5,"Nao",0.1583
18.08,1.05,"Masculino","Nao","Dom","Jantar",4,1,"Nao",0.1007
11.72,1.79,"Masculino","Nao","Dom","Jantar",4,5,"Nao",0.1001
27.92,6.47,"Feminino","Nao","Sab","Jantar",2,4,"Nao",0.2155
39.41,9.36,"Feminino","Sim","Qui","Jantar",2,4,"Nao",0.2256
45.62,9.75,"Masculino","Nao","Sex","Jantar",4,5,"Nao",0.1614
25.77,4.68,"Masculino","Nao","Sex","Almoco",2,2,"Nao",0.2044
39.81,7.32,"Feminino","Sim","Dom","Almoco",2,4,"Sim",0.1665
6.56,1.86,"Feminino","Sim","Qui","Jantar",2,5,"Nao",0.2364
20.8,2.08,"Masculino","Nao","Sex","Almoco",3,4,"Nao",0.101
7.31,1.59,"Masculino","Sim","Qui","Almoco",4,3,"Sim",0.1284
33.79,5.1,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.1421
10.52,2.2,"Feminino","Nao","Sex","Jantar",2,5,"Nao",0.2117
25.86,4.98,"Masculino","Sim","Sab","Jantar",2,1,"Nao",0.2482
7.67,0.84,"Feminino","Nao","Qui","Jantar",3,3,"Nao",0.1817
17.37,2.69,"Masculino","Nao","Dom","Jantar",6,5,"Nao",0.1187
26.52,4.32,"Feminino","Sim","Qui","Almoco",2,4,"Nao",0.1573
16.77,2.79,"Masculino","Nao","Sab","Jantar",2,5,"Nao",0.1103
17.46,4.24,"Masculino","Sim","Sab","Jantar",2,2,"Nao",0.221
35.71,5.96,"Masculino","Nao","Sex","Almoco",2,2,"Nao",0.1669
56.61,10.5,"Feminino","Nao","Sex","Jantar",4,4,"Nao",0.1627
40.47,4.89,"Masculino","Sim","Qui","Almoco",2,4,"Nao",0.1105
16.96,3.99,"Masculino","Sim","Sab","Jantar",4,5,"Sim",0.2027
23.63,1.4,"Feminino","Nao","Qui","Almoco",2,4,"Nao",0.1041
15.64,1.1,"Feminino","Nao","Qui","Jantar",2,4,"Nao",0.1307
23.64,3.65,"Masculino","Sim","Sex","Jantar",2,3,"Sim",0.1487
19.38,3.27,"Masculino","Nao","Sex","Jantar",6,4,"Nao",0.191
29.23,6.25,"Feminino","Sim","Dom","Jantar",2,3,"Sim",0.2215
23.03,4.14,"Masculino","Nao","Qui","Jantar",4,4,"Nao",0.1908
26.69,3.38,"Masculino","Nao","Sab","Jantar",2,5,"Nao",0.1166
21.97,2.36,"Masculino","Sim","Dom","Jantar",3,4,"Nao",0.1273
11.88,1.63,"Masculino","Nao","Sab","Jantar",2,3,"Nao",0.1837
22.32,4.2,"Masculino","Nao","Qui","Jantar",2,3,"Nao",0.1903
23.61,5.16,"Masculino","Sim","Sex","Jantar",2,2,"Nao",0.2291
33.49,4.13,"Masculino","Sim","Sex","Almoco",2,3,"Nao",0.1173
10.25,1.31,"Masculino","Nao","Dom","Jantar",2,3,"Nao",0.106
16.41,6.22,"Feminino","Nao","Sab","Almoco",2,5,"Sim",0.2489
14.65,2.77,"Masculino","Nao","Dom","Jantar",2,5,"Nao",0.1926
13.27,0.91,"Masculino","Sim","Dom","Jantar",2,4,"Nao",0.126
40.74,6.36,"Feminino","Nao","Sab","Jantar",2,3,"Nao",0.1445
15.54,1.17,"Masculino","Nao","Qui","Jantar",2,4,"Sim",0.1238
19.11,2.16,"Masculino","Sim","Qui","Jantar",5,5,"Sim",0.1131
13.11,2.65,"Feminino","Sim","Sex","Jantar",2,4,"Nao",0.2102
7.26,2.06,"Masculino","Sim","Dom","Jantar",2,3,"Nao",0.2403
55.93,9.66,"Feminino","Nao","Qui","Jantar",2,1,"Nao",0.2024
49.51,9.13,"Feminino","Nao","Sab","Jantar",2,3,"Nao",0.18
12.83,2.97,"Masculino","Sim","Sex","Jantar",2,4,"Nao",0.1374
8.75,2.02,"Masculino","Nao","Sab","Jantar",2,5,"Nao",0.1279
13.34,2.55,"Masculino","Nao","Dom","Jantar",2,3,"Nao",0.1605
7.04,1.75,"Masculino","Nao","Dom","Jantar",2,3,"Sim",0.1901
17.08,4.41,"Masculino","Nao","Qui","Jantar",5,5,"Nao",0.1937
14.63,3.38,"Masculino","Sim","Qui","Almoco",3,5,"Nao",0.2259
9.57,0.71,"Feminino","Sim","Dom","Jantar",2,4,"Sim",0.1079
24.12,4.4,"Feminino","Sim","Sab","Jantar",2,5,"Nao",0.1513
24.27,4.03,"Masculino","Sim","Qui","Jantar",3,1,"Sim",0.1903
27.84,5.09,"Masculino","Sim","Sex","Jantar",2,5,"Sim",0.1332
14.84,1.96,"Masculino","Nao","Sab","Almoco",2,3,"Sim",0.1335
23.79,3.9,"Feminino","Nao","Dom","Jantar",2,2,"Nao",0.1428
24.21,4.03,"Masculino","Nao","Sex","Jantar",2,3,"Nao",0.1638
47.09,9.8,"Masculino","Sim","Dom","Almoco",2,4,"Nao",0.2002
29.61,6.37,"Masculino","Nao","Sab","Almoco",2,4,"Nao",0.2351
11.78,1.63,"Feminino","Sim","Sab","Jantar",2,4,"Nao",0.1007
35.89,7.62,"Feminino","Nao","Sex","Almoco",2,2,"Nao",0.1847
14.2,3.02,"Feminino","Nao","Qui","Jantar",2,3,"Nao",0.189
32.37,4.12,"Feminino","Sim","Qui","Jantar",4,3,"Nao",0.1173
23.08,4.53,"Feminino","Nao","Sab","Jantar",2,4,"Nao",0.1539
11.35,1.64,"Feminino","Nao","Sab","Almoco",2,5,"Nao",0.1266
11.96,2.96,"Feminino","Nao","Qui","Jantar",2,5,"Nao",0.1586
23.8,4.01,"Masculino","Sim","Sab","Jantar",3,5,"Nao",0.1296
21.92,4.55,"Feminino","Nao","Dom","Jantar",2,3,"Nao",0.2368
31.85,7.29,"Feminino","Sim","Sex","Jantar",2,5,"Nao",0.1736
19.94,5.19,"Feminino","Nao","Qui","Almoco",2,3,"Nao",0.2298
10.95,2.02,"Masculino","Nao","Dom","Almoco",3,4,"Nao",0.2321
25.91,6.16,"Masculino","Nao","Dom","Jantar",5,3,"Nao",0.2353
11.45,1.9,"Feminino","Sim","Sex","Jantar",6,1,"Nao",0.2123
27.33,6.04,"Masculino","Sim","Qui","Jantar",4,3,"Sim",0.2248
29.53,6.21,"Masculino","Nao","Sab","Jantar",2,5,"Nao",0.129
